Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_na_8996454_1;;Запорізька область;Бердянськ м.;Першотравнева;51;2008670;7;8996454;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996456_1;;Запорізька область;Бердянськ м.;Першотравнева;51;2008670;8;8996456;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996458_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;15;504110;1;8996458;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996460_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;15;504110;2;8996460;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996462_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;15;504110;3;8996462;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996464_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Запорізького Козацтва;15;504110;4;8996464;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996466_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;1;8996466;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996468_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;2;8996468;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996470_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;3;8996470;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996472_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;4;8996472;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996474_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;5;8996474;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996476_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;6;8996476;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996478_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;7;8996478;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996480_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;17;493194;8;8996480;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996554_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цитрусова;5А;499276;1;8996554;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996556_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цитрусова;5А;499276;2;8996556;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996558_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цитрусова;5А;499276;3;8996558;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996560_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Цитрусова;5А;499276;4;8996560;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996600_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;17;503479;1;8996600;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996602_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);40 років Перемоги;17;503479;2;8996602;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996614_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];1А;2008664;1;8996614;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996616_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];1А;2008664;2;8996616;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996618_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];1А;2008664;3;8996618;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996620_1;;Запорізька область;Бердянськ м.;Північна[Морозова Павлика];1А;2008664;4;8996620;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996770_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;9А;2005774;1;8996770;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996772_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;9А;2005774;2;8996772;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996774_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Узбекистанська;9А;2005774;3;8996774;9;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996776_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;21А;493221;1;8996776;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996778_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;21А;493221;2;8996778;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996780_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;21А;493221;3;8996780;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996782_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;21А;493221;4;8996782;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996784_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Дудикіна;5;471491;1;8996784;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996786_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Дудикіна;5;471491;2;8996786;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996864_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];150Б;479153;1;8996864;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996866_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];150Б;479153;2;8996866;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996868_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];150Б;479153;3;8996868;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996870_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;1;8996870;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996872_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;2;8996872;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996874_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;3;8996874;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996876_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;4;8996876;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996878_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;5;8996878;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996880_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Соборний[Леніна];167/2;479104;6;8996880;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996882_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Республіканська;85;489829;1;8996882;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996884_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Республіканська;85;489829;2;8996884;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996886_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Республіканська;85;489829;3;8996886;5;;;;;;;;назначен в план;GIS;10.02.2017
LKD_na_8996888_1;;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Республіканська;85;489829;4;8996888;5;;;;;;;;назначен в план;GIS;10.02.2017
