Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_ZAP_4808410_1;MDU_ZAP00052;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Олександра Говорухи[Радгоспна];28;492628;3;4808410;5;31;45;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4808420_1;MDU_ZAP00052;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Олександра Говорухи[Радгоспна];28;492628;8;4808420;5;116;130;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4881909_1;MDU_ZAP00052;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Олександра Говорухи[Радгоспна];28А;492622;3;4881909;5;41;60;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4881913_1;MDU_ZAP00052;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Олександра Говорухи[Радгоспна];28А;492622;5;4881913;5;81;100;;;Комбинированный;;"ТОВ  ""Нет-Строй Групп""";назначен в план;Kyivstar;28.02.2017
LKD_ZAP_4881915_1;MDU_ZAP00052;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Олександра Говорухи[Радгоспна];28А;492622;6;4881915;5;101;120;;16;;01.03.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4838530_1;MDU_ZAP00085;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Оптимістична[Соціалістична];18;493041;4;4838530;9;107;141;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4838532_1;MDU_ZAP00085;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Оптимістична[Соціалістична];18;493041;5;4838532;9;142;176;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4878470_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];36;493096;4;4878470;5;63;83;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4806328_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];36А;493117;4;4806328;5;64;85;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4806332_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];54;493098;2;4806332;5;19;38;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4838560_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];73;493112;2;4838560;5;20;39;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828510_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];77;493097;1;4828510;5;1;20;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828514_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];77;493097;3;4828514;5;41;60;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4828520_1;MDU_ZAP00083;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Добровольчих батальйонів[Союзна];77;493097;6;4828520;5;101;120;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4847320_1;MDU_ZAP00096;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;19;493192;2;4847320;5;16;30;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4850400_1;MDU_ZAP00096;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;25А;493218;2;4850400;5;11;20;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4838570_1;MDU_ZAP00096;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;26;493220;3;4838570;5;41;60;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4901341_1;MDU_ZAP00096;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;32;493224;3;4901341;5;41;62;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4845494_1;MDU_ZAP00095;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;7;493201;1;4845494;5;2;15;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4845498_1;MDU_ZAP00095;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;7;493201;3;4845498;5;36;50;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4845506_1;MDU_ZAP00095;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Сталеварів;7;493201;7;4845506;5;85;100;;;;;"ТОВ ""АСТРА КОМ""";назначен в план;;
LKD_ZAP_4912997_1;MDU_ZAP00016;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Стефанова;44;493775;3;4912997;9;73;108;40;32;Фасад(парапет, стена);31.05.2013;"ТОВ ""АСТРА КОМ""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4913001_1;MDU_ZAP00016;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Стефанова;44;493775;5;4913001;9;145;179;40;32;Фасад(парапет, стена);31.05.2013;"ТОВ ""АСТРА КОМ""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4849206_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Будівельників;10;494083;1;4849206;9;1;35;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4849210_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Будівельників;10;494083;3;4849210;9;72;107;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4827322_1;MDU_ZAP00046;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Будівельників;12;494097;1;4827322;9;1;36;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
